日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-10-17,24.86,-2.2,-1150566640.0,-14.77,-840397248.0,-10.79,-310169392.0,-3.98,461432368.0,5.92,689134272.0,8.85
2025-10-20,25.02,0.64,-247788848.0,-4.32,-41666848.0,-0.73,-206122000.0,-3.6,-85360.0,-0.0,247874208.0,4.33
2025-10-21,25.36,1.36,294099120.0,3.91,444665440.0,5.9,-150566320.0,-2.0,-163752176.0,-2.17,-130346944.0,-1.73
2025-10-22,25.12,-0.95,-421474896.0,-9.45,-277698512.0,-6.23,-143776384.0,-3.22,164079808.0,3.68,257395088.0,5.77
2025-10-23,25.47,1.39,325372224.0,5.15,51268112.0,0.81,274104112.0,4.34,-58274192.0,-0.92,-267098032.0,-4.23
2025-10-24,25.9,1.69,594822304.0,6.48,601257280.0,6.55,-6434976.0,-0.07,-262103360.0,-2.85,-332718928.0,-3.62
2025-10-27,26.04,0.54,-951745584.0,-7.67,-651418400.0,-5.25,-300327184.0,-2.42,348812208.0,2.81,602933376.0,4.86
2025-10-28,26.0,-0.15,-38338016.0,-0.42,-679232.0,-0.01,-37658784.0,-0.41,76697408.0,0.84,-38359392.0,-0.42
2025-10-29,26.49,1.88,1161314496.0,8.07,883096816.0,6.14,278217680.0,1.93,-473562368.0,-3.29,-687752080.0,-4.78
2025-10-30,25.63,-3.25,-2759592576.0,-22.74,-2403141232.0,-19.8,-356451344.0,-2.94,1107217216.0,9.12,1652375328.0,13.62
2025-10-31,25.5,-0.51,-510065120.0,-7.95,-510987344.0,-7.97,922224.0,0.01,244622368.0,3.81,265442752.0,4.14
2025-11-03,25.56,0.24,-363308512.0,-6.51,-295310048.0,-5.29,-67998464.0,-1.22,163654608.0,2.93,199653920.0,3.58
2025-11-04,25.26,-1.17,-490818624.0,-10.23,-333514064.0,-6.95,-157304560.0,-3.28,229610672.0,4.79,261207968.0,5.44
2025-11-05,25.26,0.0,-203858288.0,-4.85,-78319040.0,-1.86,-125539248.0,-2.98,64267312.0,1.53,139590960.0,3.32
2025-11-06,25.51,0.99,401070496.0,6.56,274741424.0,4.49,126329072.0,2.07,-228849888.0,-3.74,-172220608.0,-2.82
2025-11-07,25.14,-1.45,-534856432.0,-10.49,-486663680.0,-9.55,-48192752.0,-0.95,186966432.0,3.67,347890000.0,6.82
2025-11-10,25.4,1.03,198535984.0,3.67,74432192.0,1.38,124103792.0,2.29,-68344416.0,-1.26,-130191568.0,-2.41
2025-11-11,24.93,-1.85,-1203812496.0,-19.19,-783632192.0,-12.5,-420180304.0,-6.7,476502336.0,7.6,727310144.0,11.6
2025-11-12,24.69,-0.96,-700353824.0,-13.5,-504362032.0,-9.72,-195991792.0,-3.78,283438192.0,5.46,416915616.0,8.04
2025-11-13,25.13,1.78,459966176.0,8.05,520558464.0,9.11,-60592288.0,-1.06,-308892608.0,-5.41,-151073552.0,-2.64
2025-11-14,24.54,-2.35,-839991360.0,-16.72,-610738912.0,-12.16,-229252448.0,-4.56,315496400.0,6.28,524494960.0,10.44
2025-11-17,24.51,-0.12,-301278336.0,-8.27,-153409008.0,-4.21,-147869328.0,-4.06,177398704.0,4.87,123879632.0,3.4
2025-11-18,24.49,-0.08,-178179392.0,-4.81,-96976400.0,-2.62,-81202992.0,-2.19,128097888.0,3.46,50081504.0,1.35
2025-11-19,24.33,-0.65,-579460064.0,-13.59,-460247520.0,-10.79,-119212544.0,-2.8,148413872.0,3.48,431046192.0,10.11
2025-11-20,24.07,-1.07,-391823152.0,-7.32,-258615520.0,-4.83,-133207632.0,-2.49,120228592.0,2.25,271594576.0,5.08
2025-11-21,23.3,-3.2,-1154829168.0,-16.14,-821298208.0,-11.48,-333530960.0,-4.66,440238112.0,6.15,714591040.0,9.98
2025-11-24,23.43,0.56,-32447312.0,-0.8,62843808.0,1.55,-95291120.0,-2.34,734896.0,0.02,31712416.0,0.78
2025-11-25,23.42,-0.04,-118151696.0,-2.59,-187007552.0,-4.09,68855856.0,1.51,-28116032.0,-0.62,146267728.0,3.2
2025-11-26,23.34,-0.34,-146762096.0,-3.71,20843696.0,0.53,-167605792.0,-4.24,-110397296.0,-2.79,257159392.0,6.5
2025-11-27,23.3,-0.17,-91488208.0,-2.01,83582752.0,1.84,-175070960.0,-3.86,-83456752.0,-1.84,174944976.0,3.85
2025-11-28,23.4,0.43,-327463104.0,-7.85,-192294496.0,-4.61,-135168608.0,-3.24,68960528.0,1.65,258502560.0,6.2
2025-12-01,23.09,-1.32,-1005664992.0,-14.16,-625401024.0,-8.81,-380263968.0,-5.35,218120176.0,3.07,787544832.0,11.09
2025-12-02,22.61,-2.08,-857140544.0,-16.09,-588858960.0,-11.06,-268281584.0,-5.04,204056336.0,3.83,653084208.0,12.26
2025-12-03,22.23,-1.68,-843741200.0,-16.79,-586108320.0,-11.67,-257632880.0,-5.13,278557456.0,5.54,565183728.0,11.25
2025-12-04,22.39,0.72,76894800.0,1.91,54288224.0,1.35,22606576.0,0.56,-34856736.0,-0.87,-42038080.0,-1.04
2025-12-05,23.31,4.11,532472512.0,4.2,212808544.0,1.68,319663968.0,2.52,-124984368.0,-0.99,-407488160.0,-3.21
2025-12-08,23.64,1.42,-399929424.0,-2.9,-341434176.0,-2.48,-58495248.0,-0.42,48539440.0,0.35,351389984.0,2.55
2025-12-09,23.28,-1.52,-406339328.0,-6.46,-332060032.0,-5.28,-74279296.0,-1.18,-15408.0,-0.0,406354752.0,6.46
2025-12-10,23.29,0.04,-62509344.0,-1.2,-84221840.0,-1.61,21712496.0,0.42,36217392.0,0.69,26291952.0,0.5
2025-12-11,22.84,-1.93,-614917360.0,-13.75,-368358064.0,-8.24,-246559296.0,-5.51,148034944.0,3.31,466882400.0,10.44
2025-12-12,23.02,0.79,76769792.0,1.47,126922640.0,2.44,-50152848.0,-0.96,36650704.0,0.7,-113420496.0,-2.18
2025-12-15,22.85,-0.74,-180793008.0,-4.22,-16472912.0,-0.38,-164320096.0,-3.84,84618928.0,1.97,96174064.0,2.24
2025-12-16,22.61,-1.05,-419182496.0,-9.85,-280016144.0,-6.58,-139166352.0,-3.27,173273840.0,4.07,245908656.0,5.78
2025-12-17,23.09,2.12,322673040.0,4.11,343150576.0,4.37,-20477536.0,-0.26,-70727440.0,-0.9,-251945616.0,-3.21
2025-12-18,22.86,-1.0,-368970240.0,-8.49,-225013440.0,-5.18,-143956800.0,-3.31,201483024.0,4.64,167487216.0,3.85
2025-12-19,23.0,0.61,4943792.0,0.11,19715056.0,0.44,-14771264.0,-0.33,-30581632.0,-0.68,25637856.0,0.57
2025-12-22,23.08,0.35,-322544944.0,-8.73,-253372912.0,-6.86,-69172032.0,-1.87,82778608.0,2.24,239766336.0,6.49
2025-12-23,23.02,-0.26,-116379616.0,-2.73,-105970768.0,-2.48,-10408848.0,-0.24,65050608.0,1.52,51329008.0,1.2
2025-12-24,23.2,0.78,-94794944.0,-1.9,60796480.0,1.22,-155591424.0,-3.11,29190176.0,0.58,65604752.0,1.31
2025-12-25,23.34,0.6,23420288.0,0.46,-75531536.0,-1.49,98951824.0,1.96,-21864256.0,-0.43,-1556032.0,-0.03
2025-12-26,23.61,1.16,630255872.0,6.16,623924480.0,6.09,6331392.0,0.06,-152196672.0,-1.49,-478059200.0,-4.67
2025-12-29,23.35,-1.1,-634997760.0,-12.24,-541809792.0,-10.44,-93187968.0,-1.8,223306784.0,4.3,411690944.0,7.93
2025-12-30,23.43,0.34,-151735744.0,-2.89,-103443728.0,-1.97,-48292016.0,-0.92,139806960.0,2.66,11928768.0,0.23
2025-12-31,23.18,-1.07,-543941888.0,-11.69,-413128592.0,-8.88,-130813296.0,-2.81,218339216.0,4.69,325602688.0,7.0
2026-01-05,23.75,2.46,695980224.0,8.29,920276880.0,10.96,-224296656.0,-2.67,-501887104.0,-5.97,-194093104.0,-2.31
2026-01-06,25.11,5.73,2636199424.0,11.79,2391756032.0,10.69,244443392.0,1.09,-1235198976.0,-5.52,-1401000592.0,-6.26
2026-01-07,24.53,-2.31,-1736290336.0,-13.57,-1632666032.0,-12.76,-103624304.0,-0.81,613488736.0,4.8,1122801600.0,8.78
2026-01-08,24.0,-2.16,-1621395424.0,-16.79,-1396707200.0,-14.47,-224688224.0,-2.33,776751040.0,8.05,844644400.0,8.75
2026-01-09,24.13,0.54,-156774400.0,-1.9,-164594528.0,-2.0,7820128.0,0.09,110734176.0,1.34,46040224.0,0.56
2026-01-12,25.05,3.81,1654620848.0,9.57,1567691696.0,9.06,86929152.0,0.5,-825839568.0,-4.77,-828781472.0,-4.79
2026-01-13,24.49,-2.24,-898026816.0,-6.28,-354708816.0,-2.48,-543318000.0,-3.8,151024704.0,1.06,747002128.0,5.23
2026-01-14,24.72,0.94,739578880.0,3.15,350651904.0,1.49,388926976.0,1.66,-527595520.0,-2.25,-211983248.0,-0.9
2026-01-15,24.06,-2.67,-1707076768.0,-14.24,-1139239456.0,-9.51,-567837312.0,-4.74,381332096.0,3.18,1325744688.0,11.06
2026-01-16,23.89,-0.71,-595091712.0,-7.61,-335481024.0,-4.29,-259610688.0,-3.32,7576128.0,0.1,587515568.0,7.51
2026-01-19,23.5,-1.63,-1117936528.0,-15.82,-1212278848.0,-17.16,94342320.0,1.34,439556672.0,6.22,678379856.0,9.6
2026-01-20,23.44,-0.26,-165844976.0,-2.73,-19825184.0,-0.33,-146019792.0,-2.41,-165719968.0,-2.73,331564928.0,5.47
2026-01-21,23.31,-0.55,-524526576.0,-9.72,-273287312.0,-5.07,-251239264.0,-4.66,70354400.0,1.3,454172192.0,8.42
2026-01-22,23.31,0.0,-265420400.0,-5.27,42208896.0,0.84,-307629296.0,-6.11,-43975696.0,-0.87,309396128.0,6.14
2026-01-23,23.3,-0.04,-598525680.0,-9.91,-278068016.0,-4.6,-320457664.0,-5.3,197657184.0,3.27,400868480.0,6.64
2026-01-26,23.31,0.04,197027056.0,1.98,371837392.0,3.73,-174810336.0,-1.75,-406346896.0,-4.08,209319808.0,2.1
2026-01-27,22.9,-1.76,-1084153344.0,-14.93,-775106144.0,-10.67,-309047200.0,-4.26,299840192.0,4.13,784313152.0,10.8
2026-01-28,22.78,-0.52,-452340224.0,-7.75,-28747472.0,-0.49,-423592752.0,-7.26,-52937712.0,-0.91,505277936.0,8.66
2026-01-29,23.14,1.58,328487520.0,3.43,395602080.0,4.14,-67114560.0,-0.7,-328869760.0,-3.44,382224.0,0.0
2026-01-30,22.7,-1.9,-640542304.0,-10.39,-433390272.0,-7.03,-207152032.0,-3.36,181302992.0,2.94,459239328.0,7.45
2026-02-02,22.53,-0.75,-371124464.0,-6.8,-404066672.0,-7.41,32942208.0,0.6,126316880.0,2.32,244807568.0,4.49
2026-02-03,22.7,0.75,-183104880.0,-4.5,-160701392.0,-3.95,-22403488.0,-0.55,107175296.0,2.63,75929600.0,1.87
2026-02-04,22.89,0.84,-90486848.0,-1.33,114509328.0,1.69,-204996176.0,-3.02,56065536.0,0.83,34421296.0,0.51
2026-02-05,22.93,0.17,803504.0,0.01,-60936816.0,-0.98,61740320.0,0.99,10885776.0,0.17,-11689296.0,-0.19
2026-02-06,22.66,-1.18,-818714272.0,-18.18,-673496848.0,-14.96,-145217424.0,-3.22,343095696.0,7.62,475618560.0,10.56
2026-02-09,22.95,1.28,327926480.0,6.86,353394384.0,7.4,-25467904.0,-0.53,-235368880.0,-4.93,-92557616.0,-1.94
2026-02-10,22.89,-0.26,-216569792.0,-6.2,-237719072.0,-6.81,21149280.0,0.61,63203008.0,1.81,153366784.0,4.39
2026-02-11,22.77,-0.52,-385141904.0,-11.29,-201442384.0,-5.91,-183699520.0,-5.39,173654064.0,5.09,211487824.0,6.2
2026-02-12,22.66,-0.48,-337067904.0,-9.69,-241980768.0,-6.95,-95087136.0,-2.73,82517936.0,2.37,254549984.0,7.32
2026-02-13,22.37,-1.28,-823365888.0,-17.74,-710676496.0,-15.31,-112689392.0,-2.43,305916192.0,6.59,517449696.0,11.15
2026-02-24,22.41,0.18,-297877936.0,-9.41,-193728656.0,-6.12,-104149280.0,-3.29,90923024.0,2.87,206954896.0,6.54
2026-02-25,22.74,1.47,389075072.0,6.68,469099744.0,8.06,-80024672.0,-1.37,-237594608.0,-4.08,-151480464.0,-2.6
2026-02-26,22.5,-1.06,-751906944.0,-17.65,-652027136.0,-15.31,-99879808.0,-2.34,262664144.0,6.17,489242816.0,11.48
2026-02-27,22.52,0.09,-70886368.0,-1.78,-9276144.0,-0.23,-61610224.0,-1.55,14259936.0,0.36,56626432.0,1.42
2026-03-02,21.95,-2.53,-896241664.0,-14.37,-564313136.0,-9.05,-331928528.0,-5.32,202197280.0,3.24,694044368.0,11.13
2026-03-03,21.64,-1.41,-373215216.0,-5.84,-261124256.0,-4.09,-112090960.0,-1.75,34118064.0,0.53,339097168.0,5.31
2026-03-04,21.02,-2.87,-1135983872.0,-18.57,-654388656.0,-10.7,-481595216.0,-7.87,475533376.0,7.77,660450480.0,10.8
2026-03-05,21.09,0.33,-426196304.0,-9.47,-287298432.0,-6.38,-138897872.0,-3.09,94533744.0,2.1,331662560.0,7.37
2026-03-06,21.56,2.23,402899104.0,8.06,428957456.0,8.58,-26058352.0,-0.52,-181860176.0,-3.64,-221038928.0,-4.42
2026-03-09,21.23,-1.53,-361592352.0,-8.66,-134006672.0,-3.21,-227585680.0,-5.45,166162880.0,3.98,195429488.0,4.68
