日期,收盘价,涨跌幅,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比
2025-10-15,27.72,-0.22,35559344.0,1.37,-37477856.0,-1.45,73037200.0,2.82,-43649312.0,-1.69,8089984.0,0.31
2025-10-16,27.95,0.83,299210000.0,11.34,134843360.0,5.11,164366640.0,6.23,-206098960.0,-7.81,-93111056.0,-3.53
2025-10-17,27.9,-0.18,182474544.0,5.64,56984528.0,1.76,125490016.0,3.88,-171258848.0,-5.29,-11215712.0,-0.35
2025-10-20,27.84,-0.22,48521616.0,1.9,219943216.0,8.61,-171421600.0,-6.71,-68581616.0,-2.68,20060000.0,0.78
2025-10-21,27.7,-0.5,24787376.0,1.11,-1667440.0,-0.07,26454816.0,1.18,-33637344.0,-1.5,8849984.0,0.4
2025-10-22,27.83,0.47,64098800.0,3.7,51282320.0,2.96,12816480.0,0.74,-70322560.0,-4.05,6223760.0,0.36
2025-10-23,28.02,0.68,10366976.0,0.47,-14089872.0,-0.64,24456848.0,1.1,-51904768.0,-2.34,41537808.0,1.88
2025-10-24,27.98,-0.14,-69868592.0,-3.22,-96763408.0,-4.45,26894816.0,1.24,-40227472.0,-1.85,110096048.0,5.07
2025-10-27,28.09,0.39,353131120.0,9.99,252809952.0,7.15,100321168.0,2.84,-260285712.0,-7.36,-92845408.0,-2.63
2025-10-28,28.25,0.57,230562891.0,11.07,57338043.0,2.75,173224848.0,8.32,-26949296.0,-1.29,-203613600.0,-9.78
2025-10-29,28.08,-0.6,-118895728.0,-5.67,-71117440.0,-3.39,-47778288.0,-2.28,73075472.0,3.48,45820256.0,2.18
2025-10-30,28.26,0.64,77171424.0,3.13,31680208.0,1.29,45491216.0,1.85,-42176160.0,-1.71,-34995264.0,-1.42
2025-10-31,27.89,-1.31,-65322192.0,-1.96,96849120.0,2.91,-162171312.0,-4.87,26817392.0,0.8,38504816.0,1.16
2025-11-03,28.1,0.75,88362608.0,5.09,35628336.0,2.05,52734272.0,3.04,-88979792.0,-5.13,617168.0,0.04
2025-11-04,28.39,1.03,457024240.0,15.26,-2026608.0,-0.07,459050848.0,15.32,-255540272.0,-8.53,-201483984.0,-6.73
2025-11-05,28.21,-0.63,65182304.0,3.33,106760096.0,5.46,-41577792.0,-2.13,-66715376.0,-3.41,1533056.0,0.08
2025-11-06,28.29,0.28,-79944544.0,-4.16,-11894528.0,-0.62,-68050016.0,-3.54,-34484880.0,-1.8,114429408.0,5.96
2025-11-07,28.31,0.07,-60603600.0,-3.85,16857472.0,1.07,-77461072.0,-4.92,33893488.0,2.15,26710112.0,1.7
2025-11-10,28.32,0.04,48360222.0,3.44,17175006.0,1.22,31185216.0,2.22,-40199456.0,-2.86,-8160768.0,-0.58
2025-11-11,28.41,0.32,162821424.0,9.1,126506544.0,7.07,36314880.0,2.03,-87187408.0,-4.88,-75634032.0,-4.23
2025-11-12,28.4,-0.04,53352941.0,2.95,83462973.0,4.61,-30110032.0,-1.66,-48681616.0,-2.69,-4671312.0,-0.26
2025-11-13,28.23,-0.6,-43304144.0,-1.51,102857648.0,3.58,-146161792.0,-5.08,-42902912.0,-1.49,86207056.0,3.0
2025-11-14,28.13,-0.35,48985216.0,2.29,-24703520.0,-1.16,73688736.0,3.45,-58268832.0,-2.73,9283616.0,0.43
2025-11-17,27.95,-0.64,74590416.0,3.65,188234576.0,9.22,-113644160.0,-5.57,-64297968.0,-3.15,-10292448.0,-0.5
2025-11-18,27.94,-0.04,-18936400.0,-1.14,-43166352.0,-2.59,24229952.0,1.46,-81540736.0,-4.9,100477120.0,6.04
2025-11-19,28.02,0.29,25892280.0,1.9,-17532792.0,-1.29,43425072.0,3.19,-65022512.0,-4.78,39130224.0,2.88
2025-11-20,27.93,-0.32,32987376.0,2.03,58938736.0,3.63,-25951360.0,-1.6,-49255840.0,-3.03,16268480.0,1.0
2025-11-21,27.95,0.07,174976704.0,6.75,201599040.0,7.78,-26622336.0,-1.03,-32222176.0,-1.24,-142754544.0,-5.51
2025-11-24,27.98,0.11,45537776.0,1.67,81194176.0,2.98,-35656400.0,-1.31,52101504.0,1.91,-97639280.0,-3.58
2025-11-25,27.82,-0.57,82011024.0,3.15,106874112.0,4.11,-24863088.0,-0.96,-47794384.0,-1.84,-34216672.0,-1.31
2025-11-26,27.73,-0.32,-2352528.0,-0.13,134723808.0,7.26,-137076336.0,-7.39,-69512912.0,-3.75,71865440.0,3.87
2025-11-27,27.88,0.54,33746208.0,1.57,-14432080.0,-0.67,48178288.0,2.24,-70056032.0,-3.26,36309840.0,1.69
2025-11-28,27.77,-0.39,143147912.0,8.67,147066552.0,8.9,-3918640.0,-0.24,-30364176.0,-1.84,-112783728.0,-6.83
2025-12-01,27.86,0.32,-46056544.0,-2.82,-24231792.0,-1.48,-21824752.0,-1.34,-102549040.0,-6.27,148605568.0,9.09
2025-12-02,28.05,0.68,123532432.0,5.85,-43839440.0,-2.08,167371872.0,7.93,-79290464.0,-3.76,-44241984.0,-2.1
2025-12-03,28.06,0.04,-188914.0,-0.01,110894.0,0.01,-299808.0,-0.02,-35534288.0,-2.82,35723184.0,2.83
2025-12-04,28.03,-0.11,-2357173.0,-0.22,-13215557.0,-1.23,10858384.0,1.01,44352416.0,4.13,-41995242.0,-3.91
2025-12-05,27.86,-0.61,-19836400.0,-1.3,-12486464.0,-0.82,-7349936.0,-0.48,57113440.0,3.73,-37277056.0,-2.43
2025-12-08,27.66,-0.72,-58298784.0,-2.76,105886144.0,5.02,-164184928.0,-7.78,12327376.0,0.58,45971408.0,2.18
2025-12-09,27.76,0.36,77229584.0,5.39,80037024.0,5.59,-2807440.0,-0.2,-73259296.0,-5.11,-3970267.0,-0.28
2025-12-10,27.68,-0.29,29766535.0,1.82,132059063.0,8.08,-102292528.0,-6.26,-64557264.0,-3.95,34790736.0,2.13
2025-12-11,27.65,-0.11,46202224.0,2.39,67637008.0,3.49,-21434784.0,-1.11,30123248.0,1.56,-76325472.0,-3.94
2025-12-12,27.83,0.65,50672960.0,2.02,-14371008.0,-0.57,65043968.0,2.59,8258368.0,0.33,-58931344.0,-2.35
2025-12-15,27.83,0.0,-64051328.0,-4.23,-150864144.0,-9.96,86812816.0,5.73,64900240.0,4.28,-848928.0,-0.06
2025-12-16,27.76,-0.25,-63774560.0,-3.36,-54303296.0,-2.86,-9471264.0,-0.5,6676800.0,0.35,57097740.0,3.01
2025-12-17,27.71,-0.18,-97109936.0,-5.87,69473008.0,4.2,-166582944.0,-10.07,114102064.0,6.9,-16992144.0,-1.03
2025-12-18,27.87,0.58,71277184.0,5.48,45720336.0,3.51,25556848.0,1.96,-61439232.0,-4.72,-9837968.0,-0.76
2025-12-19,27.64,-0.83,-19023248.0,-0.85,179302976.0,8.03,-198326224.0,-8.88,26910736.0,1.2,-7887472.0,-0.35
2025-12-22,27.33,-1.12,-417814416.0,-9.68,-372891456.0,-8.64,-44922960.0,-1.04,188505232.0,4.37,229309184.0,5.31
2025-12-23,27.51,0.66,158193312.0,8.06,19277360.0,0.98,138915952.0,7.08,-80948608.0,-4.13,-77244704.0,-3.94
2025-12-24,27.43,-0.29,-184865832.0,-13.38,-69076280.0,-5.0,-115789552.0,-8.38,76107760.0,5.51,108758070.0,7.87
2025-12-25,27.43,0.0,4987308.0,0.6,42980079.0,5.17,-37992771.0,-4.57,-12764541.0,-1.54,7777228.0,0.94
2025-12-26,27.43,0.0,12112744.0,0.91,71784648.0,5.39,-59671904.0,-4.48,-32544096.0,-2.44,20431346.0,1.53
2025-12-29,27.31,-0.44,-46576368.0,-2.45,-64305888.0,-3.39,17729520.0,0.93,-31639152.0,-1.67,78215520.0,4.12
2025-12-30,27.11,-0.73,-165784128.0,-8.36,-58902144.0,-2.97,-106881984.0,-5.39,5644544.0,0.28,160139568.0,8.08
2025-12-31,26.98,-0.48,-146597472.0,-7.25,-49345088.0,-2.44,-97252384.0,-4.81,41173824.0,2.04,105423632.0,5.21
2026-01-05,27.07,0.33,-239068624.0,-11.47,-240914864.0,-11.56,1846240.0,0.09,121624544.0,5.84,117444080.0,5.64
2026-01-06,27.23,0.59,26444960.0,1.31,99494880.0,4.92,-73049920.0,-3.62,-41138608.0,-2.04,14693648.0,0.73
2026-01-07,27.02,-0.77,-130892160.0,-6.64,-78698464.0,-3.99,-52193696.0,-2.65,-24603280.0,-1.25,155495456.0,7.89
2026-01-08,27.05,0.11,-18689299.0,-1.46,21213533.0,1.65,-39902832.0,-3.11,-53629472.0,-4.18,72318775.0,5.64
2026-01-09,27.08,0.11,-259383760.0,-15.14,-200817232.0,-11.72,-58566528.0,-3.42,105266448.0,6.14,154117309.0,8.99
2026-01-12,27.19,0.41,-53628400.0,-2.5,-73447808.0,-3.42,19819408.0,0.92,-90436800.0,-4.21,144065200.0,6.71
2026-01-13,27.15,-0.15,-90495120.0,-4.2,-162177840.0,-7.53,71682720.0,3.33,-33418048.0,-1.55,123913168.0,5.75
2026-01-14,26.6,-2.03,-2113669920.0,-26.62,-2540447664.0,-31.99,426777744.0,5.37,941210544.0,11.85,1172459344.0,14.76
2026-01-15,26.61,0.04,-254277056.0,-7.52,-279483824.0,-8.26,25206768.0,0.75,-234981168.0,-6.95,489258240.0,14.47
2026-01-16,26.31,-1.13,-1249882160.0,-19.63,-1733141168.0,-27.21,483259008.0,7.59,166989216.0,2.62,1082892944.0,17.0
2026-01-19,26.59,1.06,31591152.0,1.13,-17413376.0,-0.62,49004528.0,1.75,-193355632.0,-6.9,161764480.0,5.77
2026-01-20,26.67,0.3,-46784816.0,-1.66,-41192832.0,-1.46,-5591984.0,-0.2,-205339376.0,-7.28,252124224.0,8.93
2026-01-21,26.37,-1.12,-96699840.0,-3.11,-109834656.0,-3.54,13134816.0,0.42,-394992064.0,-12.72,491691920.0,15.83
2026-01-22,26.1,-1.02,-614903872.0,-12.86,-882737312.0,-18.47,267833440.0,5.6,-104051728.0,-2.18,718955600.0,15.04
2026-01-23,25.79,-1.19,-1169386240.0,-21.25,-1025680000.0,-18.64,-143706240.0,-2.61,8847760.0,0.16,1160538480.0,21.09
2026-01-26,25.77,-0.08,-377888256.0,-7.15,-405242528.0,-7.67,27354272.0,0.52,-253863648.0,-4.8,631751904.0,11.96
2026-01-27,25.72,-0.19,225357456.0,6.6,94360272.0,2.76,130997184.0,3.83,-409873616.0,-12.0,184516160.0,5.4
2026-01-28,25.44,-1.09,-131975792.0,-2.2,-583108832.0,-9.74,451133040.0,7.54,-748210032.0,-12.5,880185840.0,14.7
2026-01-29,25.82,1.49,-32476144.0,-0.48,-408781840.0,-6.07,376305696.0,5.59,-158834704.0,-2.36,191310848.0,2.84
2026-01-30,26.15,1.28,604718368.0,10.24,138493792.0,2.34,466224576.0,7.89,-327320720.0,-5.54,-277397648.0,-4.7
2026-02-02,25.93,-0.84,-33322400.0,-1.02,-79028704.0,-2.42,45706304.0,1.4,-159321184.0,-4.88,192643584.0,5.9
2026-02-03,25.79,-0.54,-149362960.0,-6.49,52784784.0,2.29,-202147744.0,-8.78,-43697600.0,-1.9,193060576.0,8.38
2026-02-04,26.17,1.47,150328848.0,5.98,48862304.0,1.95,101466544.0,4.04,-180668304.0,-7.19,30339456.0,1.21
2026-02-05,26.39,0.84,256409936.0,9.36,112284272.0,4.1,144125664.0,5.26,-124697328.0,-4.55,-131712608.0,-4.81
2026-02-06,26.31,-0.3,37864944.0,1.97,33151776.0,1.72,4713168.0,0.25,-54323536.0,-2.83,16458592.0,0.86
2026-02-09,26.25,-0.23,16448352.0,0.92,92122768.0,5.14,-75674416.0,-4.22,-96927264.0,-5.41,80478912.0,4.49
2026-02-10,26.36,0.42,91026646.0,6.14,59511302.0,4.01,31515344.0,2.12,-189647888.0,-12.79,98621248.0,6.65
2026-02-11,26.27,-0.34,-93566336.0,-6.62,-52830880.0,-3.74,-40735456.0,-2.88,42903616.0,3.04,50662720.0,3.59
2026-02-12,26.12,-0.57,-131930720.0,-6.85,-18462688.0,-0.96,-113468032.0,-5.89,-20150656.0,-1.05,152081376.0,7.9
2026-02-13,26.0,-0.46,-75912256.0,-4.07,-38439424.0,-2.06,-37472832.0,-2.01,-143222704.0,-7.69,219134960.0,11.76
2026-02-24,26.05,0.19,-51095104.0,-2.68,26081648.0,1.37,-77176752.0,-4.05,-65582944.0,-3.45,116678064.0,6.13
2026-02-25,25.97,-0.31,-495632544.0,-19.89,-539748080.0,-21.66,44115536.0,1.77,212040624.0,8.51,283591920.0,11.38
2026-02-26,26.04,0.27,-58679168.0,-3.64,-45966208.0,-2.85,-12712960.0,-0.79,-58859344.0,-3.65,117538528.0,7.29
2026-02-27,26.04,0.0,-145370384.0,-6.06,-164489904.0,-6.86,19119520.0,0.8,31066000.0,1.3,114304400.0,4.77
2026-03-02,26.57,2.04,209456384.0,4.35,187898448.0,3.9,21557936.0,0.45,-203993344.0,-4.24,-5463008.0,-0.11
2026-03-03,26.97,1.51,216724352.0,3.76,30457152.0,0.53,186267200.0,3.23,-110893520.0,-1.92,-105830816.0,-1.84
2026-03-04,27.09,0.44,396467056.0,8.38,173053264.0,3.66,223413792.0,4.72,-283712192.0,-6.0,-112754848.0,-2.38
2026-03-05,27.08,-0.04,-109715984.0,-3.05,71072992.0,1.97,-180788976.0,-5.02,-18849424.0,-0.52,128565392.0,3.57
2026-03-06,27.14,0.22,3458224.0,0.15,77179408.0,3.25,-73721184.0,-3.1,4961232.0,0.21,-8419456.0,-0.35
2026-03-09,27.2,0.22,190576576.0,3.36,68883664.0,1.21,121692912.0,2.14,-124997168.0,-2.2,-65579424.0,-1.16
